@relation InstanceResultListener

@attribute Key_Dataset {citeseer-face,citeseer-constraint,citeseer-reasoning,citeseer-reinforcement}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2}
@attribute Key_Fraction_instances {0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0}
@attribute Key_Scheme {weka.linkage.BasicDeduper}
@attribute Key_Scheme_options {'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0','-NB -M Sum -useEq -p 100 -M LearnableAffineHMM -N -A -c 1.0E-5'}
@attribute Key_Scheme_version_ID {-4778067425483624034}
@attribute Date_time numeric
@attribute Number_of_instances numeric
@attribute pRecall numeric
@attribute pPrecision numeric
@attribute FMeasure numeric
@attribute MAP numeric
@attribute TotalPairsTrain numeric
@attribute PotentialDupePairsTrain numeric
@attribute ActualDupePairsTrain numeric
@attribute PotentialNonDupePairsTrain numeric
@attribute ActualNonDupePairsTrain numeric
@attribute DupeNonDupeRatioTrain numeric
@attribute DupeOveralProportionTrain numeric
@attribute TotalPairsTest numeric
@attribute DupePairsTest numeric
@attribute DupeNonDupeRatioTest numeric
@attribute Time_training numeric
@attribute Time_testing numeric

@data
citeseer-face,7,1,0.44,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.44,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.46,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.46,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.48,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.48,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.5,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.5,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.52,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.52,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.54,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.54,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.56,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.56,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.58,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.58,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.6,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.6,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.62,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.62,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.64,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.64,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.66,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.66,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.68,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.68,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.7,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.7,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.72,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.72,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.74,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.74,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.76,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.76,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.78,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.78,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.8,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.8,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.82,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.82,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.84,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.84,1,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.86,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.86,0.975,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.88,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.88,0.975,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.9,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.9,0.975,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.92,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.92,0.969325,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.94,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.94,0.958333,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.96,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.96,0.877005,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,0.98,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.98,0.735683,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,1,1.0,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,1,0.47486,0.952941,0.983194,15931,124,0,15807,0,0,0.007784,14365,170,0.011834,0,22.696
citeseer-face,7,2,0.0,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.02,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.02,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.04,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.04,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.06,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.06,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.08,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.08,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.1,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.1,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.12,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.12,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.14,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.14,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.16,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.16,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.18,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.18,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.2,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.2,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.22,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.22,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.24,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.24,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.26,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.26,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.28,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.28,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.3,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.3,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.32,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.32,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.34,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.34,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.36,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.36,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.38,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.38,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.4,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.4,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.42,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.42,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.44,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.44,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.46,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.46,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.48,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.48,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.5,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.5,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.52,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.52,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.54,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.54,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.56,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.56,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.58,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.58,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.6,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.6,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.62,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.62,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.64,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.64,1,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.66,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.66,0.988372,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.68,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.68,0.988372,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.7,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.7,0.940594,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.72,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.72,0.940594,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.74,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.74,0.940594,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.76,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.76,0.940594,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.78,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.78,0.917431,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.8,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.8,0.917431,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.82,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.82,0.895652,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.84,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.84,0.891667,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.86,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.86,0.891667,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.88,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.88,0.814815,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.9,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.9,0.81295,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.92,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.92,0.635359,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.94,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.94,0.531532,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.96,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.96,0.449438,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,0.98,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.98,0.394822,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,7,2,1.0,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,1,0.328912,0.877049,0.932222,14365,170,0,14195,0,0,0.011834,15931,124,0.007784,0,26.309
citeseer-face,8,1,0.0,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0,1,0.884211,0.915203,18721,243,0,18478,0,0,0.01298,11935,51,0.004273,0,19.497
citeseer-face,8,1,0.02,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.02,1,0.884211,0.915203,18721,243,0,18478,0,0,0.01298,11935,51,0.004273,0,19.497
citeseer-face,8,1,0.04,weka.linkage.BasicDeduper,'-NB -M Sum -useEq -p 100 -M AffineEditDistance -N -m -5.0 -s 5.0 -g 5.0 -e 1.0',-4778067425483624034,20080206.0818,0,0.04,1,0.884211,0.915203,18721,243,0,18478,0,0,0.01298,11935,51,0.004273,0,19.497
